						8.40000	0.02000	33.14900	6.40000	0.01973	10.51683	-44.9830676	26.613757
						8.50000	0.02000	33.15500	6.40000	0.01973	10.51959	-44.9830582	26.618597
						8.60000	0.02000	33.15800	6.40000	0.01972	17.42853	-44.9837750	26.621018
						8.70000	0.02000	33.18500	6.40000	0.01972	22.93610	-46.0852898	26.642795
						8.80000	0.03000	33.20100	6.40000	0.02971	1.67027	45.6783976	26.655206
						8.90000	0.04000	33.19100	6.40000	0.03971	-15.13968	139.2974752	26.646647
						9.00000	0.05000	33.18400	6.40000	0.04971	-13.41430	140.4812963	26.640503
						9.10000	0.06000	33.17800	6.40000	0.05970	-8.98968	137.9558175	26.635170
						9.20000	0.06000	33.17700	6.40000	0.05970	-5.03467	135.0029012	26.634361
						9.30000	0.06000	33.17600	6.40000	0.05970	-2.56196	135.0028790	26.633555
						9.40000	0.06000	33.17600	6.40000	0.05969	-0.09407	135.0028791	26.633554
						9.50000	0.06000	33.17600	6.40000	0.05969	-0.09407	135.0028792	26.633554
						9.60000	0.06000	33.17600	6.40000	0.05969	-0.09406	135.0028793	26.633554
						9.70000	0.06000	33.17600	6.40000	0.05968	-2.56194	135.0028795	26.633553
						9.80000	0.06000	33.17500	6.40000	0.05968	-2.56215	105.0048727	26.632747
						9.90000	0.06000	33.17500	6.40000	0.05968	-0.11158	45.0094019	26.632747
						10.00000	0.06000	33.17500	6.40000	0.05967	9.99696	-14.9866705	26.632747
						10.10000	0.06000	33.19100	6.40000	0.05967	17.76242	-46.7646885	26.645651
						10.20000	0.07000	33.20100	6.40000	0.06967	15.65371	-46.7643972	26.653215
						10.30000	0.07000	33.21100	6.40000	0.06966	3.87807	53.6818348	26.661278
						10.40000	0.08000	33.20900	6.40000	0.07966	-1.12889	44.9843612	26.659165
						10.50000	0.09000	33.21100	6.40000	0.08965	-0.26377	52.3683732	26.660275
						10.60000	0.10000	33.21000	6.40000	0.09965	-8.23837	151.0639557	26.658966
						10.70000	0.10000	33.20600	6.40000	0.09965	-2.26957	75.0137775	26.655742
						10.90000	0.10000	33.22000	6.40000	0.09964	15.23222	-47.1704139	26.667029
						11.00000	0.11000	33.23100	6.40000	0.10963	13.35319	-50.2267268	26.675391
						11.10000	0.12000	33.23600	6.40000	0.11963	-8.88856	41.9984993	26.678917
						11.20000	0.13000	33.20500	6.40000	0.12963	-18.50221	135.5984223	26.653417
						11.30000	0.13000	33.20200	6.40000	0.12962	-15.60480	135.0129275	26.650996
						11.40000	0.13000	33.18200	6.40000	0.12962	1.73140	45.7125670	26.634871
						11.50000	0.12000	33.20800	6.40000	0.11962	23.03733	-44.2872230	26.656340
						11.60000	0.12000	33.22400	6.40000	0.11961	20.42839	-44.9840514	26.669238
						11.70000	0.12000	33.24100	6.30000	0.11961	3.42052	47.6030995	26.682946
						11.80000	0.13000	33.23400	6.30000	0.12961	-13.42806	140.6262757	26.676794
						11.90000	0.14000	33.22800	6.30000	0.13960	-10.83671	138.0363595	26.671447
						12.00000	0.14000	33.22500	6.40000	0.13960	-1.42064	36.1839367	26.669026
						12.10000	0.15000	33.22700	6.30000	0.14959	7.96475	-53.8124078	26.670130
						12.20000	0.15000	33.23100	6.30000	0.14959	9.38436	-44.9808766	26.673353
						12.30000	0.15000	33.23400	6.30000	0.14959	14.09577	-44.9819960	26.675772
						12.40000	0.15000	33.24900	6.30000	0.14958	13.59973	-51.0105024	26.687864
						12.50000	0.16000	33.25200	6.30000	0.15958	-0.22670	47.8844339	26.689769
						12.60000	0.17000	33.25000	6.30000	0.16957	-0.53266	53.9137397	26.687643
						12.70000	0.17000	33.25200	6.30000	0.16957	-0.53394	53.9366719	26.689254
						12.80000	0.18000	33.25000	6.30000	0.17957	0.94115	53.9352125	26.687127
						12.90000	0.18000	33.25400	6.30000	0.17956	7.95364	-53.9343027	26.690353
						13.00000	0.19000	33.25600	6.30000	0.18956	-9.39530	36.0638349	26.691447
						13.10000	0.19000	33.23200	6.30000	0.18955	2.34288	45.0154674	26.672100
						13.20000	0.19000	33.26600	6.30000	0.18955	26.98082	-44.9835655	26.699505
						13.30000	0.19000	33.29000	6.30000	0.18955	18.32137	-50.2423910	26.718852
						13.40000	0.21000	33.29700	6.30000	0.20954	-1.39367	42.0869346	26.723454
						13.50000	0.22000	33.28900	6.30000	0.21954	-5.92083	30.7388191	26.716485
						13.60000	0.23000	33.29000	6.30000	0.22953	-5.01189	31.5253188	26.716767
						13.70000	0.24000	33.28400	6.30000	0.23953	-3.97457	48.1393525	26.711407
						13.80000	0.24000	33.28500	6.30000	0.23952	5.42369	-54.0796292	26.712212
						13.90000	0.25000	33.28700	6.30000	0.24952	10.02161	-54.0852890	26.713297
						14.00000	0.25000	33.29500	6.30000	0.24951	14.37228	-47.0771075	26.719743
						14.10000	0.26000	33.30400	6.30000	0.25951	3.70298	42.9192522	26.726471
						14.20000	0.26000	33.30200	6.30000	0.25951	-6.79976	151.7425049	26.724856
						14.30000	0.27000	33.30100	6.30000	0.26950	2.56640	58.5924469	26.723522
						14.40000	0.28000	33.30700	6.30000	0.27950	11.96567	-48.1349736	26.727827
						14.50000	0.28000	33.31300	6.30000	0.27949	14.62197	-46.5685563	26.732662
						14.60000	0.29000	33.32500	6.30000	0.28949	14.26881	-49.7432800	26.741800
						14.70000	0.30000	33.33100	6.30000	0.29948	13.05978	-50.2837472	26.746101
						14.80000	0.31000	33.34000	6.30000	0.30948	16.77003	-48.3917553	26.752816
						14.90000	0.32000	33.35500	6.30000	0.31947	12.40766	-55.5802378	26.764364
						15.00000	0.33000	33.35700	6.30000	0.32947	-4.79564	40.4984777	26.765436
						15.10000	0.35000	33.34900	6.30000	0.34946	-16.63805	141.4321888	26.757911
						15.20000	0.36000	33.33700	6.30000	0.35946	-5.39668	46.6394358	26.747704
						15.30000	0.36000	33.33900	6.30000	0.35945	1.47857	0.0221527	26.749314
						15.40000	0.37000	33.33900	6.30000	0.36945	-6.43047	90.0159422	26.748770
						15.50000	0.37000	33.33600	6.30000	0.36944	-4.41817	135.0127014	26.746352
						15.60000	0.37000	33.33600	6.30000	0.36944	-3.61683	135.0115281	26.746351
						15.70000	0.37000	33.33400	6.30000	0.36944	0.80041	45.0172443	26.744740
						15.80000	0.37000	33.33700	6.30000	0.36943	8.93114	-49.8194080	26.747158
						15.90000	0.38000	33.34100	6.30000	0.37943	-4.82869	40.1773467	26.749834
						16.00000	0.38000	33.32700	6.30000	0.37943	-5.05034	45.0199333	26.738557
						16.10000	0.38000	33.33000	6.30000	0.37942	13.98601	-43.5846148	26.740974
						16.20000	0.37000	33.34400	6.30000	0.36942	15.94853	-46.3704484	26.752795
						16.30000	0.38000	33.35100	6.30000	0.37941	3.79894	42.2266880	26.757888
						16.40000	0.38000	33.35000	6.30000	0.37941	-1.10148	27.8535913	26.757080
						16.50000	0.39000	33.35100	6.30000	0.38941	-3.61147	27.8588587	26.757342
						16.60000	0.39000	33.34700	6.30000	0.38940	-0.00078	45.0182358	26.754118
						16.70000	0.39000	33.35100	6.30000	0.38940	1.75948	62.1847765	26.757341
						16.80000	0.40000	33.35000	6.30000	0.39939	6.78625	62.1835614	26.755985
						16.90000	0.40000	33.36600	6.30000	0.39939	22.69855	-45.7398767	26.768873
						17.00000	0.41000	33.39200	6.30000	0.40938	7.81566	50.7444330	26.789262
						17.10000	0.42000	33.38900	6.30000	0.41938	-7.97996	155.2159228	26.786296
						17.30000	0.43000	33.38800	6.30000	0.42937	-4.33696	159.7552680	26.784937
						17.40000	0.44000	33.38800	6.30000	0.43936	-7.54410	149.8385920	26.784383
						17.50000	0.45000	33.38400	6.30000	0.44936	7.85057	49.9498879	26.780605
						17.60000	0.45000	33.41200	6.30000	0.44935	16.16692	-54.6001994	26.803153
						17.70000	0.46000	33.41400	6.30000	0.45935	-8.20250	37.6269302	26.804208
						17.80000	0.48000	33.39600	6.30000	0.47934	6.15770	47.2466444	26.788594
						17.90000	0.48000	33.44300	6.30000	0.47934	9.51876	50.0213669	26.826439
						18.00000	0.50000	33.43500	6.30000	0.49933	-18.86651	141.0876072	26.818872
						18.10000	0.51000	33.41600	6.30000	0.50933	-19.75624	137.9286213	26.803010
						18.20000	0.52000	33.40500	6.30000	0.51932	-14.21752	136.8609044	26.793587
						18.30000	0.52000	33.40000	6.30000	0.51932	-11.77360	135.0169187	26.789563
						18.40000	0.52000	33.39400	6.30000	0.51931	-2.60360	45.0222747	26.784732
						18.50000	0.52000	33.39600	6.30000	0.51931	10.65915	-44.9755193	26.786341
						18.60000	0.52000	33.40400	6.30000	0.51931	18.62213	-44.9789485	26.792780
						18.70000	0.52000	33.42500	6.30000	0.51930	12.86082	-62.7121374	26.809686
						18.80000	0.53000	33.42600	6.30000	0.52930	-4.27183	27.2851374	26.809924
						18.90000	0.53000	33.42100	6.30000	0.52929	-9.75947	144.8080618	26.805900
						19.00000	0.54000	33.41900	6.30000	0.53929	5.90985	54.8101678	26.803720
						19.10000	0.54000	33.43500	6.30000	0.53928	24.54813	-45.5823857	26.816601
						19.20000	0.55000	33.46900	6.30000	0.54928	9.03662	49.5022612	26.843401
						19.30000	0.56000	33.46500	6.30000	0.55927	-0.72045	42.0652385	26.839608
						19.40000	0.58000	33.47000	6.30000	0.57926	9.93276	-57.1380220	26.842485
						19.50000	0.59000	33.47500	6.30000	0.58926	17.05179	-50.0008742	26.845930
						19.60000	0.60000	33.49800	6.30000	0.59925	0.49401	46.3089296	26.863866
						19.70000	0.62000	33.47900	6.30000	0.61924	-3.31282	45.3120023	26.847413
						19.80000	0.63000	33.49000	6.20000	0.62924	10.88325	-56.9191263	26.855685
						19.90000	0.64000	33.49200	6.20000	0.63923	-3.68573	38.4700411	26.856710
						20.00000	0.65000	33.48600	6.20000	0.64923	-13.03582	142.0077300	26.851296
						20.10000	0.66000	33.48000	6.20000	0.65922	-11.98226	143.7467530	26.845886
						20.20000	0.67000	33.47600	6.20000	0.66922	-11.07921	140.2484308	26.842086
						20.30000	0.67000	33.47100	6.20000	0.66921	-2.05907	45.0248907	26.838066
						20.40000	0.67000	33.47300	6.20000	0.66921	3.56362	15.0158933	26.839678
						20.60000	0.67000	33.47200	6.20000	0.66920	12.63379	15.0111259	26.838882
						20.70000	0.67000	33.48900	6.20000	0.66920	15.54741	135.0215772	26.852564
						20.70000	0.67000	33.48100	6.20000	0.66920	15.54741	135.0215772	26.846127
						20.80000	0.68000	33.48600	6.20000	0.67919	1.64154	40.8166665	26.849567
						20.90000	0.68000	33.48400	6.20000	0.67919	-5.70351	135.0133896	26.847962
						21.00000	0.69000	33.48400	6.20000	0.68918	-5.70683	135.0134349	26.847377
						21.10000	0.69000	33.48200	6.20000	0.68918	-5.91192	135.0050094	26.845769
						21.30000	0.69000	33.48100	6.20000	0.68917	-0.94066	134.9929493	26.844973
						21.40000	0.69000	33.48100	6.20000	0.68916	0.35588	134.9977853	26.844977
						21.50000	0.69000	33.48100	6.20000	0.68916	-2.32709	135.0026212	26.844981
						21.60000	0.69000	33.48000	6.20000	0.68916	-2.32709	105.0104359	26.844181
						21.70000	0.69000	33.48000	6.20000	0.68915	0.35587	45.0212000	26.844185
						21.80000	0.69000	33.48000	6.20000	0.68915	2.69554	-14.9669212	26.844189
						21.90000	0.69000	33.48100	6.20000	0.68915	2.69557	0.0300616	26.844997
						22.00000	0.69000	33.48100	6.20000	0.68914	-2.32708	90.0133662	26.845001
						22.10000	0.69000	33.48000	6.20000	0.68914	-2.32708	120.0077998	26.844201
						22.20000	0.69000	33.48000	6.20000	0.68913	0.35588	90.0133038	26.844205
						22.30000	0.69000	33.48000	6.20000	0.68913	0.35588	60.0193652	26.844209
						22.40000	0.69000	33.48000	6.20000	0.68913	0.35588	30.0248397	26.844213
						22.50000	0.69000	33.48000	6.20000	0.68912	0.35588	0.0302996	26.844217
						22.60000	0.69000	33.48000	6.20000	0.68912	2.69555	-29.9642553	26.844221
						22.70000	0.69000	33.48100	6.20000	0.68911	5.03525	-44.9615366	26.845029
						22.80000	0.69000	33.48200	6.20000	0.68911	0.01268	45.0208747	26.845837
						22.90000	0.69000	33.48100	6.20000	0.68911	-2.32706	105.0106381	26.845037
						23.00000	0.69000	33.48100	6.20000	0.68910	0.35589	45.0217990	26.845041
						23.10000	0.69000	33.48100	6.20000	0.68910	2.69555	-14.9670695	26.845045
						23.20000	0.69000	33.48200	6.20000	0.68909	0.01254	45.0225990	26.845853
						23.30000	0.69000	33.48100	6.20000	0.68909	-2.32710	112.5085839	26.845053
						23.40000	0.69000	33.48100	6.20000	0.68909	0.35589	67.5147827	26.845057
						23.50000	0.69000	33.48100	6.20000	0.68908	0.35589	22.5209595	26.845061
						23.60000	0.69000	33.48100	6.20000	0.68908	3.73730	-22.4728858	26.845065
						23.70000	0.69000	33.48300	6.20000	0.68907	3.73728	0.0243200	26.846680
						23.80000	0.69000	33.48300	6.20000	0.68907	-2.33180	90.0109266	26.846684
						23.90000	0.69000	33.48200	6.20000	0.68907	0.01258	45.0218025	26.845881
						24.00000	0.69000	33.48300	6.20000	0.68906	7.54811	-44.9677516	26.846692
						24.10000	0.69000	33.48700	6.20000	0.68906	7.54333	-44.9677072	26.849913
						24.20000	0.69000	33.48800	6.20000	0.68905	-2.33922	52.0077887	26.850721
						24.30000	0.70000	33.48500	6.20000	0.69905	-8.40373	141.9944632	26.847722
						24.40000	0.70000	33.48300	6.20000	0.69904	-1.02943	45.0261606	26.846117
						24.50000	0.70000	33.48400	6.20000	0.69904	2.69552	-14.9653952	26.846925
						24.60000	0.70000	33.48400	6.20000	0.69904	0.35596	45.0263975	26.846929
						24.70000	0.70000	33.48400	6.20000	0.69903	-3.37244	105.0182197	26.846933
						24.80000	0.70000	33.48200	6.20000	0.69903	-3.37245	95.1032295	26.845326
						24.90000	0.70000	33.48200	6.20000	0.69903	4.34560	15.2809800	26.845330
						25.00000	0.69000	33.48400	6.20000	0.68902	6.68520	-34.7957994	26.847536
						25.10000	0.69000	33.48500	6.20000	0.68902	3.79682	-63.2442286	26.848345
						25.20000	0.70000	33.48600	6.20000	0.69901	1.45722	-45.4381379	26.848562
						25.30000	0.70000	33.48600	6.20000	0.69901	0.35598	26.7382983	26.848566
						25.40000	0.70000	33.48600	6.20000	0.69901	-2.32692	98.9161467	26.848570
						25.50000	0.70000	33.48500	6.20000	0.69900	-5.00981	135.0050885	26.847770
						25.60000	0.70000	33.48400	6.20000	0.69900	-2.15012	75.0214990	26.846969
						25.80000	0.70000	33.48500	6.20000	0.69899	1.42706	27.0348107	26.847781
						25.80000	0.70000	33.48500	6.20000	0.69899	1.42706	27.0348107	26.847781
						25.90000	0.70000	33.48500	6.20000	0.69899	-2.32691	99.0149847	26.847785
						26.00000	0.70000	33.48400	6.20000	0.69898	-2.32691	105.0106331	26.846985
						26.10000	0.70000	33.48400	6.20000	0.69898	0.35597	45.0216909	26.846989
						26.20000	0.70000	33.48400	6.20000	0.69897	2.69554	-14.9672807	26.846993
						26.30000	0.70000	33.48500	6.20000	0.69897	5.03504	-44.9612052	26.847801
						26.40000	0.70000	33.48600	6.20000	0.69897	2.69550	-14.9654265	26.848610
						26.50000	0.70000	33.48600	6.20000	0.69896	0.35599	45.0261527	26.848614
						26.60000	0.70000	33.48600	6.20000	0.69896	-3.36892	105.0177614	26.848618
						26.70000	0.70000	33.48400	6.20000	0.69895	-7.09725	135.0135879	26.847013
						26.80000	0.70000	33.48200	6.20000	0.69895	-3.37239	90.0177712	26.845406
						26.90000	0.70000	33.48200	6.20000	0.69895	4.53391	0.0243624	26.845410
						27.00000	0.70000	33.48500	6.20000	0.69894	7.91175	-44.9709560	26.847829
						27.10000	0.70000	33.48700	6.20000	0.69894	3.73382	0.0243050	26.849442
						27.20000	0.70000	33.48700	6.20000	0.69893	-2.32692	90.0120550	26.849446
						27.30000	0.70000	33.48600	6.20000	0.69893	0.01254	45.0228462	26.848646
						27.40000	0.70000	33.48700	6.20000	0.69893	-1.02940	45.0261922	26.849454
						27.50000	0.70000	33.48500	6.20000	0.69892	-3.36890	112.5166629	26.847849
						27.60000	0.70000	33.48500	6.20000	0.69892	0.35599	67.5227859	26.847853
						27.70000	0.70000	33.48500	6.20000	0.69891	0.35599	22.5288868	26.847857
						27.80000	0.70000	33.48500	6.20000	0.69891	2.69546	-22.4641761	26.847861
						27.90000	0.70000	33.48600	6.20000	0.69891	5.03496	-44.9611441	26.848670
						28.00000	0.70000	33.48700	6.20000	0.69890	0.01262	45.0219556	26.849478
						28.10000	0.70000	33.48600	6.20000	0.69890	-5.00972	135.0050956	26.848678
						28.20000	0.70000	33.48500	6.20000	0.69890	1.05103	45.0169541	26.847877
						28.30000	0.70000	33.48700	6.20000	0.69889	1.05103	45.0169105	26.849490
						28.40000	0.70000	33.48600	6.20000	0.69889	1.05093	45.0178171	26.848690
						28.50000	0.70000	33.48800	6.20000	0.69888	1.05094	45.0177734	26.850302
						28.60000	0.70000	33.48700	6.20000	0.69888	-2.32684	120.0078892	26.849502
						28.70000	0.70000	33.48700	6.20000	0.69888	0.35601	90.0134581	26.849506
						28.80000	0.70000	33.48700	6.20000	0.69887	0.35602	60.0195843	26.849510
						28.90000	0.70000	33.48700	6.20000	0.69887	0.35602	30.0251238	26.849514
						29.00000	0.70000	33.48700	6.20000	0.69886	0.35602	0.0306486	26.849518
						29.10000	0.70000	33.48700	6.20000	0.69886	2.69547	-29.9638413	26.849522
						29.20000	0.70000	33.48800	6.20000	0.69886	8.13762	-44.9678134	26.850330
						29.30000	0.70000	33.49300	6.20000	0.69885	12.26821	-44.9750067	26.854357
						29.40000	0.70000	33.50000	6.20000	0.69885	7.91786	-63.3211586	26.859993
						29.50000	0.71000	33.50100	6.20000	0.70884	-3.07595	26.6748261	26.860209
						29.60000	0.71000	33.49800	6.20000	0.70884	-6.85065	135.0108474	26.857800
						29.70000	0.71000	33.49700	6.20000	0.70883	-6.05743	135.0094374	26.857000
						29.80000	0.71000	33.49500	6.20000	0.70883	2.06591	45.0205597	26.855393
						29.90000	0.71000	33.50000	6.20000	0.70882	6.87713	-63.3901273	26.859421
						30.00000	0.72000	33.50100	6.20000	0.71882	-2.29036	26.6039271	26.859635
						30.10000	0.72000	33.49900	6.20000	0.71881	0.00432	45.0223674	26.858028
						30.20000	0.72000	33.50100	6.20000	0.71881	-1.46737	45.0253221	26.859638
						30.30000	0.72000	33.49700	6.20000	0.71881	-8.57301	135.0159465	26.856424
						30.40000	0.72000	33.49500	6.20000	0.71880	0.00432	45.0223649	26.854815
						30.50000	0.72000	33.49700	6.20000	0.71880	7.90771	-44.9705366	26.856428
						30.60000	0.72000	33.50000	6.20000	0.71879	-1.26461	45.0234758	26.858842
						30.70000	0.72000	33.49500	6.20000	0.71879	-5.49167	90.0201019	26.854821
						30.80000	0.72000	33.49500	6.20000	0.71879	6.27781	0.0240953	26.854823
						30.90000	0.72000	33.50100	6.20000	0.71878	15.88242	-44.9756297	26.859652
						31.00000	0.72000	33.51600	6.20000	0.71878	18.78564	-44.9763669	26.871721
						31.10000	0.72000	33.52900	6.20000	0.71877	4.89171	55.3520241	26.882182
						31.20000	0.73000	33.52700	6.20000	0.72877	-11.15905	148.4281219	26.879980
						31.30000	0.74000	33.52000	6.20000	0.73876	-11.34365	138.0964812	26.873753
						31.40000	0.74000	33.51700	6.20000	0.73876	-9.21558	142.0990618	26.871340
						31.50000	0.75000	33.51400	6.20000	0.74875	-7.37333	142.0932982	26.868331
						31.60000	0.75000	33.51300	6.20000	0.74875	-2.38377	135.0068015	26.867529
						31.70000	0.75000	33.51300	6.20000	0.74874	0.24811	135.0097058	26.867531
						31.80000	0.75000	33.51300	6.20000	0.74874	-3.42466	135.0126101	26.867533
						31.90000	0.75000	33.51100	6.20000	0.74873	0.80198	45.0213261	26.865927
						32.00000	0.75000	33.51400	6.20000	0.74873	7.90385	-44.9700041	26.868341
						32.10000	0.75000	33.51600	6.20000	0.74872	3.67725	-44.9696363	26.869951
						32.20000	0.75000	33.51600	6.20000	0.74872	5.14988	-44.9718010	26.869953
						32.30000	0.75000	33.52000	6.20000	0.74872	0.00336	45.0210364	26.873174
						32.40000	0.75000	33.51600	6.20000	0.74871	-7.53034	135.0118930	26.869957
						32.50000	0.75000	33.51500	6.20000	0.74871	2.51788	45.0162592	26.869155
						32.60000	0.75000	33.51900	6.20000	0.74870	-0.45253	50.3891998	26.872376
						32.70000	0.76000	33.51500	6.20000	0.75870	-1.92524	50.3914968	26.868559
						32.80000	0.76000	33.51700	6.20000	0.75869	7.10717	-44.9683767	26.870169
						33.00000	0.76000	33.52100	6.20000	0.75869	12.41667	-44.9728812	26.873391
						33.10000	0.76000	33.53000	6.20000	0.75868	12.05762	-50.3537973	26.880632
						33.20000	0.77000	33.53400	6.20000	0.76867	-2.91051	-24.1395366	26.883251
						33.20000	0.76000	33.53600	6.20000	0.75868	-2.91051	-24.1395366	26.885461
						33.30000	0.77000	33.52800	6.20000	0.76867	-14.53477	137.7380599	26.878427
						33.40000	0.77000	33.52000	6.20000	0.76867	-2.75125	45.0231727	26.871994
						33.50000	0.77000	33.52300	6.20000	0.76866	-0.66945	45.0237447	26.874408
						33.60000	0.77000	33.51900	6.20000	0.76866	1.62549	45.0238370	26.871194
						33.70000	0.77000	33.52600	6.20000	0.76865	11.66880	-44.9734988	26.876826
						33.80000	0.77000	33.53000	6.20000	0.76865	5.51683	15.0134210	26.880044
						34.00000	0.77000	33.52900	6.20000	0.76864	5.52001	15.0134869	26.879244
						34.10000	0.77000	33.53300	6.20000	0.76864	10.77393	-48.5952687	26.882465
						34.20000	0.78000	33.53900	6.20000	0.77863	9.30130	-48.5929797	26.886690
						34.30000	0.78000	33.54100	6.20000	0.77863	8.57573	-44.9701596	26.888300
						34.40000	0.78000	33.54500	6.20000	0.77862	2.82862	-44.9690175	26.891517
						34.50000	0.79000	33.54500	6.20000	0.78861	0.32440	-44.9623287	26.890915
						34.60000	0.79000	33.54600	6.20000	0.78861	-3.09601	45.0286620	26.891724
						34.70000	0.79000	33.54100	6.20000	0.78861	-2.82487	34.5393540	26.887703
						34.80000	0.80000	33.54300	6.20000	0.79860	8.40694	-55.4553332	26.888707
						34.90000	0.80000	33.54800	6.20000	0.79860	1.26763	45.0239689	26.892731
